participant_id,block,trial_id,stimulus,condition,is_word,syllable_length,frequency,log_frequency,source_realword,correct_response,key_pressed,response_label,accuracy,rt
18,practice,PRACTICE_001,mèo,word,1,1,,,mèo,word,f,word,1,0.698
18,practice,PRACTICE_002,mẻo,pseudoword,0,1,,,mèo,nonword,j,nonword,1,0.733
18,practice,PRACTICE_003,ghế đá,word,1,2,,,ghế đá,word,f,word,1,0.768
18,practice,PRACTICE_004,tủ lảnh,pseudoword,0,2,,,tủ lạnh,nonword,j,nonword,1,0.803
18,main,LDT_001,biểc,pseudoword,0,1,,,biển,nonword,j,nonword,1,0.808026
18,main,LDT_002,bàc,pseudoword,0,1,,,bàn,nonword,j,nonword,1,0.786246
18,main,LDT_003,búc,pseudoword,0,1,,,bút,nonword,j,nonword,1,0.826466
18,main,LDT_004,chá,pseudoword,0,1,,,chợ,nonword,j,nonword,1,0.776686
18,main,LDT_005,khây,pseudoword,0,1,,,cây,nonword,j,nonword,1,0.800906
18,main,LDT_006,cở,pseudoword,0,1,,,cỏ,nonword,j,nonword,1,0.819126
18,main,LDT_007,côc,pseudoword,0,1,,,cốc,nonword,j,nonword,1,0.769346
18,main,LDT_008,bửa,pseudoword,0,1,,,cửa,nonword,j,nonword,1,0.809566
18,main,LDT_009,dản,pseudoword,0,1,,,dân,nonword,j,nonword,1,0.787786
18,main,LDT_010,ghể,pseudoword,0,1,,,ghế,nonword,j,nonword,1,0.828006
18,main,LDT_011,gá,pseudoword,0,1,,,giá,nonword,j,nonword,1,0.778226
18,main,LDT_012,hó,pseudoword,0,1,,,gió,nonword,j,nonword,1,0.802446
18,main,LDT_013,đoa,pseudoword,0,1,,,hoa,nonword,j,nonword,1,0.820666
18,main,LDT_014,hàc,pseudoword,0,1,,,hàng,nonword,j,nonword,1,0.770886
18,main,LDT_015,luậc,pseudoword,0,1,,,luật,nonword,j,nonword,1,0.811106
18,main,LDT_016,lâ,pseudoword,0,1,,,lá,nonword,j,nonword,1,0.789326
18,main,LDT_017,lủc,pseudoword,0,1,,,lực,nonword,j,nonword,1,0.829546
18,main,LDT_018,mố,pseudoword,0,1,,,mũ,nonword,j,nonword,1,0.779766
18,main,LDT_019,măt,pseudoword,0,1,,,mắt,nonword,j,nonword,1,0.803986
18,main,LDT_020,nhâ,pseudoword,0,1,,,nhà,nonword,j,nonword,1,0.822206
18,main,LDT_021,búi,pseudoword,0,1,,,núi,nonword,j,nonword,1,0.772426
18,main,LDT_022,nướp,pseudoword,0,1,,,nước,nonword,j,nonword,1,0.812646
18,main,LDT_023,rúng,pseudoword,0,1,,,rừng,nonword,j,nonword,1,0.790866
18,main,LDT_024,sảch,pseudoword,0,1,,,sách,nonword,j,nonword,1,0.831086
18,main,LDT_025,sọng,pseudoword,0,1,,,sông,nonword,j,nonword,1,0.781306
18,main,LDT_026,thuốn,pseudoword,0,1,,,thuốc,nonword,j,nonword,1,0.805526
18,main,LDT_027,týn,pseudoword,0,1,,,tin,nonword,f,word,0,0.823746
18,main,LDT_028,tiềc,pseudoword,0,1,,,tiền,nonword,j,nonword,1,0.773966
18,main,LDT_029,trý,pseudoword,0,1,,,trị,nonword,j,nonword,1,0.814186
18,main,LDT_030,bải,pseudoword,0,1,,,vải,nonword,j,nonword,1,0.792406
18,main,LDT_031,vảt,pseudoword,0,1,,,vật,nonword,j,nonword,1,0.832626
18,main,LDT_032,xể,pseudoword,0,1,,,xe,nonword,j,nonword,1,0.782846
18,main,LDT_033,máo,pseudoword,0,1,,,áo,nonword,j,nonword,1,0.807066
18,main,LDT_034,đâ,pseudoword,0,1,,,đá,nonword,j,nonword,1,0.825286
18,main,LDT_035,đén,pseudoword,0,1,,,đèn,nonword,j,nonword,1,0.775506
18,main,LDT_036,đườm,pseudoword,0,1,,,đường,nonword,j,nonword,1,0.815726
18,main,LDT_037,đat,pseudoword,0,1,,,đất,nonword,j,nonword,1,0.793946
18,main,LDT_148,biển,word,1,1,64.0,4.158883083,biển,word,f,word,1,0.739672
18,main,LDT_149,bàn,word,1,1,333.0,5.80814249,bàn,word,f,word,1,0.637116
18,main,LDT_150,bút,word,1,1,41.0,3.713572067,bút,word,f,word,1,0.728362
18,main,LDT_151,chợ,word,1,1,108.0,4.682131227,chợ,word,f,word,1,0.715588
18,main,LDT_152,cây,word,1,1,281.0,5.638354669,cây,word,f,word,1,0.635209
18,main,LDT_153,cỏ,word,1,1,26.0,3.258096538,cỏ,word,f,word,1,0.751597
18,main,LDT_154,cốc,word,1,1,19.0,2.944438979,cốc,word,f,word,1,0.739855
18,main,LDT_155,cửa,word,1,1,258.0,5.552959585,cửa,word,f,word,1,0.696602
18,main,LDT_156,dân,word,1,1,155.0,5.043425117,dân,word,f,word,1,0.663127
18,main,LDT_157,ghế,word,1,1,133.0,4.890349128,ghế,word,f,word,1,0.692245
18,main,LDT_158,giá,word,1,1,714.0,6.570882962,giá,word,f,word,1,0.656688
18,main,LDT_159,gió,word,1,1,118.0,4.770684624,gió,word,f,word,1,0.664515
18,main,LDT_160,hoa,word,1,1,572.0,6.349138991,hoa,word,f,word,1,0.654224
18,main,LDT_161,hàng,word,1,1,700.0,6.551080335,hàng,word,f,word,1,0.625982
18,main,LDT_162,luật,word,1,1,74.0,4.304065093,luật,word,f,word,1,0.738107
18,main,LDT_163,lá,word,1,1,443.0,6.09356977,lá,word,f,word,1,0.631062
