participant_id,block,trial_id,stimulus,condition,is_word,syllable_length,frequency,log_frequency,source_realword,correct_response,key_pressed,response_label,accuracy,rt
23,practice,PRACTICE_001,mèo,word,1,1,,,mèo,word,f,word,1,0.728
23,practice,PRACTICE_002,mẻo,pseudoword,0,1,,,mèo,nonword,j,nonword,1,0.763
23,practice,PRACTICE_003,ghế đá,word,1,2,,,ghế đá,word,f,word,1,0.798
23,practice,PRACTICE_004,tủ lảnh,pseudoword,0,2,,,tủ lạnh,nonword,j,nonword,1,0.833
23,main,LDT_001,biểc,pseudoword,0,1,,,biển,nonword,j,nonword,1,0.768026
23,main,LDT_002,bàc,pseudoword,0,1,,,bàn,nonword,j,nonword,1,0.746246
23,main,LDT_003,búc,pseudoword,0,1,,,bút,nonword,j,nonword,1,0.786466
23,main,LDT_004,chá,pseudoword,0,1,,,chợ,nonword,j,nonword,1,0.736686
23,main,LDT_005,khây,pseudoword,0,1,,,cây,nonword,j,nonword,1,0.760906
23,main,LDT_006,cở,pseudoword,0,1,,,cỏ,nonword,j,nonword,1,0.779126
23,main,LDT_007,côc,pseudoword,0,1,,,cốc,nonword,j,nonword,1,0.729346
23,main,LDT_008,bửa,pseudoword,0,1,,,cửa,nonword,j,nonword,1,0.769566
23,main,LDT_009,dản,pseudoword,0,1,,,dân,nonword,j,nonword,1,0.747786
23,main,LDT_010,ghể,pseudoword,0,1,,,ghế,nonword,j,nonword,1,0.788006
23,main,LDT_011,gá,pseudoword,0,1,,,giá,nonword,j,nonword,1,0.738226
23,main,LDT_012,hó,pseudoword,0,1,,,gió,nonword,j,nonword,1,0.762446
23,main,LDT_013,đoa,pseudoword,0,1,,,hoa,nonword,j,nonword,1,0.780666
23,main,LDT_014,hàc,pseudoword,0,1,,,hàng,nonword,j,nonword,1,0.730886
23,main,LDT_015,luậc,pseudoword,0,1,,,luật,nonword,j,nonword,1,0.771106
23,main,LDT_016,lâ,pseudoword,0,1,,,lá,nonword,j,nonword,1,0.749326
23,main,LDT_017,lủc,pseudoword,0,1,,,lực,nonword,j,nonword,1,0.789546
23,main,LDT_018,mố,pseudoword,0,1,,,mũ,nonword,j,nonword,1,0.739766
23,main,LDT_019,măt,pseudoword,0,1,,,mắt,nonword,j,nonword,1,0.763986
23,main,LDT_020,nhâ,pseudoword,0,1,,,nhà,nonword,j,nonword,1,0.782206
23,main,LDT_021,búi,pseudoword,0,1,,,núi,nonword,j,nonword,1,0.732426
23,main,LDT_022,nướp,pseudoword,0,1,,,nước,nonword,j,nonword,1,0.772646
23,main,LDT_023,rúng,pseudoword,0,1,,,rừng,nonword,j,nonword,1,0.750866
23,main,LDT_024,sảch,pseudoword,0,1,,,sách,nonword,j,nonword,1,0.791086
23,main,LDT_025,sọng,pseudoword,0,1,,,sông,nonword,j,nonword,1,0.741306
23,main,LDT_026,thuốn,pseudoword,0,1,,,thuốc,nonword,j,nonword,1,0.765526
23,main,LDT_027,týn,pseudoword,0,1,,,tin,nonword,j,nonword,1,0.783746
23,main,LDT_028,tiềc,pseudoword,0,1,,,tiền,nonword,j,nonword,1,0.733966
23,main,LDT_029,trý,pseudoword,0,1,,,trị,nonword,j,nonword,1,0.774186
23,main,LDT_030,bải,pseudoword,0,1,,,vải,nonword,j,nonword,1,0.752406
23,main,LDT_031,vảt,pseudoword,0,1,,,vật,nonword,j,nonword,1,0.792626
23,main,LDT_032,xể,pseudoword,0,1,,,xe,nonword,j,nonword,1,0.742846
23,main,LDT_033,máo,pseudoword,0,1,,,áo,nonword,j,nonword,1,0.767066
23,main,LDT_034,đâ,pseudoword,0,1,,,đá,nonword,j,nonword,1,0.785286
23,main,LDT_035,đén,pseudoword,0,1,,,đèn,nonword,f,word,0,0.735506
23,main,LDT_036,đườm,pseudoword,0,1,,,đường,nonword,j,nonword,1,0.775726
23,main,LDT_037,đat,pseudoword,0,1,,,đất,nonword,j,nonword,1,0.753946
23,main,LDT_148,biển,word,1,1,64.0,4.158883083,biển,word,f,word,1,0.699672
23,main,LDT_149,bàn,word,1,1,333.0,5.80814249,bàn,word,f,word,1,0.597116
23,main,LDT_150,bút,word,1,1,41.0,3.713572067,bút,word,f,word,1,0.688362
23,main,LDT_151,chợ,word,1,1,108.0,4.682131227,chợ,word,f,word,1,0.675588
23,main,LDT_152,cây,word,1,1,281.0,5.638354669,cây,word,f,word,1,0.595209
23,main,LDT_153,cỏ,word,1,1,26.0,3.258096538,cỏ,word,f,word,1,0.711597
23,main,LDT_154,cốc,word,1,1,19.0,2.944438979,cốc,word,f,word,1,0.699855
23,main,LDT_155,cửa,word,1,1,258.0,5.552959585,cửa,word,f,word,1,0.656602
23,main,LDT_156,dân,word,1,1,155.0,5.043425117,dân,word,f,word,1,0.623127
23,main,LDT_157,ghế,word,1,1,133.0,4.890349128,ghế,word,f,word,1,0.652245
23,main,LDT_158,giá,word,1,1,714.0,6.570882962,giá,word,f,word,1,0.616688
23,main,LDT_159,gió,word,1,1,118.0,4.770684624,gió,word,f,word,1,0.624515
23,main,LDT_160,hoa,word,1,1,572.0,6.349138991,hoa,word,f,word,1,0.614224
23,main,LDT_161,hàng,word,1,1,700.0,6.551080335,hàng,word,f,word,1,0.585982
23,main,LDT_162,luật,word,1,1,74.0,4.304065093,luật,word,f,word,1,0.698107
23,main,LDT_163,lá,word,1,1,443.0,6.09356977,lá,word,f,word,1,0.591062
23,main,LDT_164,lực,word,1,1,199.0,5.293304825,lực,word,f,word,1,0.640891
23,main,LDT_165,mũ,word,1,1,47.0,3.850147602,mũ,word,f,word,1,0.705292
23,main,LDT_166,mắt,word,1,1,317.0,5.758901774,mắt,word,f,word,1,0.594432
23,main,LDT_167,nhà,word,1,1,1208.0,7.096721378,nhà,word,f,word,1,0.591841
23,main,LDT_168,núi,word,1,1,31.0,3.433987204,núi,word,f,word,1,0.687269
23,main,LDT_169,nước,word,1,1,1464.0,7.288927695,nước,word,f,word,1,0.604131
23,main,LDT_170,rừng,word,1,1,31.0,3.433987204,rừng,word,f,word,1,0.677709
23,main,LDT_171,sách,word,1,1,97.0,4.574710979,sách,word,f,word,1,0.665426
23,main,LDT_172,sông,word,1,1,60.0,4.094344562,sông,word,f,word,1,0.699018
23,main,LDT_173,thuốc,word,1,1,57.0,4.043051268,thuốc,word,f,word,1,0.650879
23,main,LDT_174,tin,word,1,1,679.0,6.520621128,tin,word,f,word,1,0.611817
23,main,LDT_175,tiền,word,1,1,317.0,5.758901774,tiền,word,f,word,1,0.614412
23,main,LDT_176,trị,word,1,1,91.0,4.510859507,trị,word,f,word,1,0.694569
23,main,LDT_177,vải,word,1,1,178.0,5.18178355,vải,word,f,word,1,0.62332
23,main,LDT_178,vật,word,1,1,252.0,5.529429088,vật,word,f,word,1,0.636415
23,main,LDT_179,xe,word,1,1,217.0,5.379897354,xe,word,f,word,1,0.65942
23,main,LDT_180,áo,word,1,1,184.0,5.214935758,áo,word,f,word,1,0.614919
23,main,LDT_181,đá,word,1,1,140.0,4.941642423,đá,word,f,word,1,0.663884
23,main,LDT_182,đèn,word,1,1,306.0,5.723585102,đèn,word,f,word,1,0.617082
23,main,LDT_183,đường,word,1,1,598.0,6.393590754,đường,word,f,word,1,0.635862
23,main,LDT_184,đất,word,1,1,138.0,4.927253685,đất,word,f,word,1,0.633004
23,main,LDT_038,biệc pháp,pseudoword,0,2,,,biện pháp,nonword,j,nonword,1,0.853887
23,main,LDT_039,bệc viện,pseudoword,0,2,,,bệnh viện,nonword,j,nonword,1,0.872107
23,main,LDT_040,chẹn nước,pseudoword,0,2,,,chén nước,nonword,j,nonword,1,0.822327
23,main,LDT_041,cây cảc,pseudoword,0,2,,,cây cảnh,nonword,j,nonword,1,0.862547
23,main,LDT_042,cây xạnh,pseudoword,0,2,,,cây xanh,nonword,j,nonword,1,0.840767
23,main,LDT_043,côm nghiệp,pseudoword,0,2,,,công nghiệp,nonword,j,nonword,1,0.880987
23,main,LDT_044,côm ty,pseudoword,0,2,,,công ty,nonword,j,nonword,1,0.831207
23,main,LDT_045,cửa hàc,pseudoword,0,2,,,cửa hàng,nonword,j,nonword,1,0.855427
23,main,LDT_046,giá thàc,pseudoword,0,2,,,giá thành,nonword,j,nonword,1,0.873647
23,main,LDT_047,giá vể,pseudoword,0,2,,,giá vé,nonword,j,nonword,1,0.823867
23,main,LDT_048,giáo dụn,pseudoword,0,2,,,giáo dục,nonword,j,nonword,1,0.864087
23,main,LDT_049,hơi nướm,pseudoword,0,2,,,hơi nước,nonword,j,nonword,1,0.842307
23,main,LDT_050,hệ thóng,pseudoword,0,2,,,hệ thống,nonword,j,nonword,1,0.882527
23,main,LDT_051,học thủc,pseudoword,0,2,,,học thức,nonword,j,nonword,1,0.832747
23,main,LDT_052,khoa hỏc,pseudoword,0,2,,,khoa học,nonword,j,nonword,1,0.856967
23,main,LDT_053,khách hàc,pseudoword,0,2,,,khách hàng,nonword,j,nonword,1,0.875187
23,main,LDT_054,kinh té,pseudoword,0,2,,,kinh tế,nonword,j,nonword,1,0.825407
23,main,LDT_055,lao đơng,pseudoword,0,2,,,lao động,nonword,j,nonword,1,0.865627
23,main,LDT_056,luật phạp,pseudoword,0,2,,,luật pháp,nonword,f,word,0,0.843847
23,main,LDT_057,mái nhâ,pseudoword,0,2,,,mái nhà,nonword,j,nonword,1,0.884067
23,main,LDT_058,máy lânh,pseudoword,0,2,,,máy lạnh,nonword,j,nonword,1,0.834287
23,main,LDT_059,báy xay,pseudoword,0,2,,,máy xay,nonword,j,nonword,1,0.858507
23,main,LDT_060,mứm giá,pseudoword,0,2,,,mức giá,nonword,j,nonword,1,0.876727
23,main,LDT_061,nghẻ thuật,pseudoword,0,2,,,nghệ thuật,nonword,j,nonword,1,0.826947
23,main,LDT_062,nhâ cửa,pseudoword,0,2,,,nhà cửa,nonword,j,nonword,1,0.867167
23,main,LDT_063,nhà hàc,pseudoword,0,2,,,nhà hàng,nonword,j,nonword,1,0.845387
23,main,LDT_064,nướm dừa,pseudoword,0,2,,,nước dừa,nonword,j,nonword,1,0.885607
23,main,LDT_065,nướm muối,pseudoword,0,2,,,nước muối,nonword,j,nonword,1,0.835827
23,main,LDT_066,nước xọt,pseudoword,0,2,,,nước xốt,nonword,j,nonword,1,0.860047
23,main,LDT_067,nướm đường,pseudoword,0,2,,,nước đường,nonword,j,nonword,1,0.878267
23,main,LDT_068,phạp luật,pseudoword,0,2,,,pháp luật,nonword,j,nonword,1,0.828487
23,main,LDT_069,phương phạp,pseudoword,0,2,,,phương pháp,nonword,j,nonword,1,0.868707
23,main,LDT_070,thị trườc,pseudoword,0,2,,,thị trường,nonword,j,nonword,1,0.846927
23,main,LDT_071,týnh tế,pseudoword,0,2,,,tinh tế,nonword,j,nonword,1,0.887147
23,main,LDT_072,truyền thóng,pseudoword,0,2,,,truyền thống,nonword,j,nonword,1,0.837367
23,main,LDT_073,vản hóa,pseudoword,0,2,,,văn hóa,nonword,j,nonword,1,0.861587
23,main,LDT_074,xể đẩy,pseudoword,0,2,,,xe đẩy,nonword,j,nonword,1,0.879807
23,main,LDT_075,đat nước,pseudoword,0,2,,,đất nước,nonword,j,nonword,1,0.830027
23,main,LDT_076,đồc nghiệp,pseudoword,0,2,,,đồng nghiệp,nonword,j,nonword,1,0.870247
23,main,LDT_185,biện pháp,word,1,2,12.0,2.48490665,biện pháp,word,f,word,1,0.748735
23,main,LDT_186,bệnh viện,word,1,2,13.0,2.564949357,bệnh viện,word,f,word,1,0.786393
23,main,LDT_187,chén nước,word,1,2,14.0,2.63905733,chén nước,word,f,word,1,0.734242
23,main,LDT_188,cây cảnh,word,1,2,12.0,2.48490665,cây cảnh,word,f,word,1,0.763395
23,main,LDT_189,cây xanh,word,1,2,12.0,2.48490665,cây xanh,word,f,word,1,0.781615
23,main,LDT_190,công nghiệp,word,1,2,27.0,3.295836866,công nghiệp,word,f,word,1,0.705885
23,main,LDT_191,công ty,word,1,2,135.0,4.905274778,công ty,word,f,word,1,0.694603
23,main,LDT_192,cửa hàng,word,1,2,61.0,4.110873864,cửa hàng,word,f,word,1,0.698244
23,main,LDT_193,giá thành,word,1,2,16.0,2.772588722,giá thành,word,f,word,1,0.781289
23,main,LDT_194,giá vé,word,1,2,12.0,2.48490665,giá vé,word,f,word,1,0.740715
23,main,LDT_195,giáo dục,word,1,2,23.0,3.135494216,giáo dục,word,f,word,1,0.744116
23,main,LDT_196,hơi nước,word,1,2,11.0,2.397895273,hơi nước,word,f,word,1,0.785939
23,main,LDT_197,hệ thống,word,1,2,37.0,3.610917913,hệ thống,word,f,word,1,0.697342
23,main,LDT_198,học thức,word,1,2,24.0,3.17805383,học thức,word,f,word,1,0.751414
23,main,LDT_199,khoa học,word,1,2,20.0,2.995732274,khoa học,word,f,word,1,0.735468
23,main,LDT_200,khách hàng,word,1,2,38.0,3.63758616,khách hàng,word,f,word,1,0.755149
23,main,LDT_201,kinh tế,word,1,2,36.0,3.583518938,kinh tế,word,f,word,1,0.707099
23,main,LDT_202,lao động,word,1,2,21.0,3.044522438,lao động,word,f,word,1,1.168567
23,main,LDT_203,luật pháp,word,1,2,26.0,3.258096538,luật pháp,word,f,word,1,0.759953
23,main,LDT_204,mái nhà,word,1,2,14.0,2.63905733,mái nhà,word,f,word,1,0.729982
23,main,LDT_205,máy lạnh,word,1,2,11.0,2.397895273,máy lạnh,word,f,word,1,0.777919
23,main,LDT_206,máy xay,word,1,2,18.0,2.890371758,máy xay,word,f,word,1,0.74038
23,main,LDT_207,mức giá,word,1,2,16.0,2.772588722,mức giá,word,f,word,1,0.784369
23,main,LDT_208,nghệ thuật,word,1,2,30.0,3.401197382,nghệ thuật,word,f,word,1,0.714473
23,main,LDT_209,nhà cửa,word,1,2,20.0,2.995732274,nhà cửa,word,f,word,1,0.751668
23,main,LDT_210,nhà hàng,word,1,2,131.0,4.875197323,nhà hàng,word,f,word,1,0.709745
23,main,LDT_211,nước dừa,word,1,2,28.0,3.33220451,nước dừa,word,f,word,1,0.709341
23,main,LDT_212,nước muối,word,1,2,11.0,2.397895273,nước muối,word,f,word,1,0.779459
23,main,LDT_213,nước xốt,word,1,2,12.0,2.48490665,nước xốt,word,f,word,1,0.754895
23,main,LDT_214,nước đường,word,1,2,17.0,2.833213344,nước đường,word,f,word,1,0.783969
23,main,LDT_215,pháp luật,word,1,2,16.0,2.772588722,pháp luật,word,f,word,1,0.736129
23,main,LDT_216,phương pháp,word,1,2,19.0,2.944438979,phương pháp,word,f,word,1,0.75485
23,main,LDT_217,thị trường,word,1,2,128.0,4.852030264,thị trường,word,f,word,1,0.712027
23,main,LDT_218,tinh tế,word,1,2,12.0,2.48490665,tinh tế,word,f,word,1,0.737995
23,main,LDT_219,truyền thống,word,1,2,46.0,3.828641396,truyền thống,word,f,word,1,0.735215
