participant_id,block,trial_id,stimulus,condition,is_word,syllable_length,frequency,log_frequency,source_realword,correct_response,key_pressed,response_label,accuracy,rt
11,practice,PRACTICE_001,mèo,word,1,1,,,mèo,word,f,word,1,0.656
11,practice,PRACTICE_002,mẻo,pseudoword,0,1,,,mèo,nonword,j,nonword,1,0.691
11,practice,PRACTICE_003,ghế đá,word,1,2,,,ghế đá,word,f,word,1,0.726
11,practice,PRACTICE_004,tủ lảnh,pseudoword,0,2,,,tủ lạnh,nonword,j,nonword,1,0.761
11,main,LDT_001,biểc,pseudoword,0,1,,,biển,nonword,f,word,0,0.746026
11,main,LDT_002,bàc,pseudoword,0,1,,,bàn,nonword,j,nonword,1,0.724246
11,main,LDT_003,búc,pseudoword,0,1,,,bút,nonword,j,nonword,1,0.764466
11,main,LDT_004,chá,pseudoword,0,1,,,chợ,nonword,j,nonword,1,0.714686
11,main,LDT_005,khây,pseudoword,0,1,,,cây,nonword,j,nonword,1,0.738906
11,main,LDT_006,cở,pseudoword,0,1,,,cỏ,nonword,j,nonword,1,0.757126
11,main,LDT_007,côc,pseudoword,0,1,,,cốc,nonword,j,nonword,1,0.707346
11,main,LDT_008,bửa,pseudoword,0,1,,,cửa,nonword,j,nonword,1,0.747566
11,main,LDT_009,dản,pseudoword,0,1,,,dân,nonword,j,nonword,1,0.725786
11,main,LDT_010,ghể,pseudoword,0,1,,,ghế,nonword,j,nonword,1,0.766006
11,main,LDT_011,gá,pseudoword,0,1,,,giá,nonword,j,nonword,1,0.716226
11,main,LDT_012,hó,pseudoword,0,1,,,gió,nonword,j,nonword,1,0.740446
11,main,LDT_013,đoa,pseudoword,0,1,,,hoa,nonword,j,nonword,1,0.758666
11,main,LDT_014,hàc,pseudoword,0,1,,,hàng,nonword,j,nonword,1,0.708886
11,main,LDT_015,luậc,pseudoword,0,1,,,luật,nonword,j,nonword,1,0.749106
11,main,LDT_016,lâ,pseudoword,0,1,,,lá,nonword,j,nonword,1,0.727326
11,main,LDT_017,lủc,pseudoword,0,1,,,lực,nonword,j,nonword,1,0.767546
11,main,LDT_018,mố,pseudoword,0,1,,,mũ,nonword,j,nonword,1,0.717766
11,main,LDT_019,măt,pseudoword,0,1,,,mắt,nonword,j,nonword,1,0.741986
11,main,LDT_020,nhâ,pseudoword,0,1,,,nhà,nonword,j,nonword,1,0.760206
11,main,LDT_021,búi,pseudoword,0,1,,,núi,nonword,j,nonword,1,0.710426
11,main,LDT_022,nướp,pseudoword,0,1,,,nước,nonword,j,nonword,1,0.750646
11,main,LDT_023,rúng,pseudoword,0,1,,,rừng,nonword,j,nonword,1,0.728866
11,main,LDT_024,sảch,pseudoword,0,1,,,sách,nonword,j,nonword,1,0.769086
11,main,LDT_025,sọng,pseudoword,0,1,,,sông,nonword,j,nonword,1,0.719306
11,main,LDT_026,thuốn,pseudoword,0,1,,,thuốc,nonword,j,nonword,1,0.743526
11,main,LDT_027,týn,pseudoword,0,1,,,tin,nonword,j,nonword,1,0.761746
11,main,LDT_028,tiềc,pseudoword,0,1,,,tiền,nonword,j,nonword,1,0.711966
11,main,LDT_029,trý,pseudoword,0,1,,,trị,nonword,j,nonword,1,0.752186
11,main,LDT_030,bải,pseudoword,0,1,,,vải,nonword,j,nonword,1,0.730406
11,main,LDT_031,vảt,pseudoword,0,1,,,vật,nonword,j,nonword,1,0.770626
11,main,LDT_032,xể,pseudoword,0,1,,,xe,nonword,j,nonword,1,0.720846
11,main,LDT_033,máo,pseudoword,0,1,,,áo,nonword,j,nonword,1,0.745066
11,main,LDT_034,đâ,pseudoword,0,1,,,đá,nonword,j,nonword,1,0.763286
