participant_id,block,trial_id,stimulus,condition,is_word,syllable_length,frequency,log_frequency,source_realword,correct_response,key_pressed,response_label,accuracy,rt
29,practice,PRACTICE_001,mèo,word,1,1,,,mèo,word,f,word,1,0.764
29,practice,PRACTICE_002,mẻo,pseudoword,0,1,,,mèo,nonword,j,nonword,1,0.799
29,practice,PRACTICE_003,ghế đá,word,1,2,,,ghế đá,word,f,word,1,0.834
29,practice,PRACTICE_004,tủ lảnh,pseudoword,0,2,,,tủ lạnh,nonword,j,nonword,1,0.869
29,main,LDT_001,biểc,pseudoword,0,1,,,biển,nonword,j,nonword,1,0.794026
29,main,LDT_002,bàc,pseudoword,0,1,,,bàn,nonword,j,nonword,1,0.772246
29,main,LDT_003,búc,pseudoword,0,1,,,bút,nonword,j,nonword,1,0.812466
29,main,LDT_004,chá,pseudoword,0,1,,,chợ,nonword,j,nonword,1,0.762686
29,main,LDT_005,khây,pseudoword,0,1,,,cây,nonword,j,nonword,1,0.786906
29,main,LDT_006,cở,pseudoword,0,1,,,cỏ,nonword,j,nonword,1,0.805126
29,main,LDT_007,côc,pseudoword,0,1,,,cốc,nonword,j,nonword,1,0.755346
29,main,LDT_008,bửa,pseudoword,0,1,,,cửa,nonword,j,nonword,1,0.795566
29,main,LDT_009,dản,pseudoword,0,1,,,dân,nonword,j,nonword,1,0.773786
29,main,LDT_010,ghể,pseudoword,0,1,,,ghế,nonword,j,nonword,1,0.814006
29,main,LDT_011,gá,pseudoword,0,1,,,giá,nonword,j,nonword,1,0.764226
29,main,LDT_012,hó,pseudoword,0,1,,,gió,nonword,j,nonword,1,0.788446
29,main,LDT_013,đoa,pseudoword,0,1,,,hoa,nonword,j,nonword,1,0.806666
29,main,LDT_014,hàc,pseudoword,0,1,,,hàng,nonword,j,nonword,1,0.756886
29,main,LDT_015,luậc,pseudoword,0,1,,,luật,nonword,f,word,0,0.797106
29,main,LDT_016,lâ,pseudoword,0,1,,,lá,nonword,j,nonword,1,0.775326
29,main,LDT_017,lủc,pseudoword,0,1,,,lực,nonword,j,nonword,1,0.815546
29,main,LDT_018,mố,pseudoword,0,1,,,mũ,nonword,j,nonword,1,0.765766
29,main,LDT_019,măt,pseudoword,0,1,,,mắt,nonword,j,nonword,1,0.789986
29,main,LDT_020,nhâ,pseudoword,0,1,,,nhà,nonword,j,nonword,1,0.808206
29,main,LDT_021,búi,pseudoword,0,1,,,núi,nonword,j,nonword,1,0.758426
29,main,LDT_022,nướp,pseudoword,0,1,,,nước,nonword,j,nonword,1,0.798646
29,main,LDT_023,rúng,pseudoword,0,1,,,rừng,nonword,j,nonword,1,0.776866
29,main,LDT_024,sảch,pseudoword,0,1,,,sách,nonword,j,nonword,1,0.817086
29,main,LDT_025,sọng,pseudoword,0,1,,,sông,nonword,j,nonword,1,0.767306
29,main,LDT_026,thuốn,pseudoword,0,1,,,thuốc,nonword,j,nonword,1,0.791526
29,main,LDT_027,týn,pseudoword,0,1,,,tin,nonword,j,nonword,1,0.809746
29,main,LDT_028,tiềc,pseudoword,0,1,,,tiền,nonword,j,nonword,1,0.759966
29,main,LDT_029,trý,pseudoword,0,1,,,trị,nonword,j,nonword,1,0.800186
29,main,LDT_030,bải,pseudoword,0,1,,,vải,nonword,j,nonword,1,0.778406
29,main,LDT_031,vảt,pseudoword,0,1,,,vật,nonword,j,nonword,1,0.818626
29,main,LDT_032,xể,pseudoword,0,1,,,xe,nonword,j,nonword,1,0.768846
29,main,LDT_033,máo,pseudoword,0,1,,,áo,nonword,j,nonword,1,0.793066
29,main,LDT_034,đâ,pseudoword,0,1,,,đá,nonword,j,nonword,1,0.811286
29,main,LDT_035,đén,pseudoword,0,1,,,đèn,nonword,j,nonword,1,0.761506
29,main,LDT_036,đườm,pseudoword,0,1,,,đường,nonword,j,nonword,1,0.801726
29,main,LDT_037,đat,pseudoword,0,1,,,đất,nonword,j,nonword,1,0.779946
29,main,LDT_148,biển,word,1,1,64.0,4.158883083,biển,word,f,word,1,0.725672
29,main,LDT_149,bàn,word,1,1,333.0,5.80814249,bàn,word,f,word,1,0.623116
29,main,LDT_150,bút,word,1,1,41.0,3.713572067,bút,word,f,word,1,0.714362
29,main,LDT_151,chợ,word,1,1,108.0,4.682131227,chợ,word,f,word,1,0.701588
29,main,LDT_152,cây,word,1,1,281.0,5.638354669,cây,word,f,word,1,0.621209
